Location,Business Date,Revenue Center,Menu Group,Menu Item,Spirit Category,Qty Sold,Gross Sales,Item Cost,Net Sales,Void Qty,Void Amount,Comp Qty,Comp Amount,Avg Price
"We All Scream",2025-11-14,Bar,"Cocktails","Long Island Iced Tea","Other Spirits",123,1968,369,1968,0,0,0,0,16
"We All Scream",2025-11-14,Bar,"Cocktails","Mojito","Rum",61,854,170.8,854,0,0,0,0,14
"We All Scream",2025-11-14,Bar,"Cocktails","Rum Punch","Rum",74,962,185,962,0,0,0,0,13
"We All Scream",2025-11-14,Bar,"Beer - Draft","Modelo Especial Draft","Beer",240,1920,432,1920,0,0,0,0,8
"We All Scream",2025-11-14,Bar,"Beer - Draft","Corona Draft","Beer",141,1128,253.8,1128,0,0,0,0,8
"We All Scream",2025-11-14,Bar,"Beer - Draft","Bud Light Draft","Beer",202,1414,242.4,1414,0,0,0,0,7
"We All Scream",2025-11-14,Bar,"Beer - Draft","Dos Equis Draft","Beer",93,744,148.8,744,0,0,0,0,8
"We All Scream",2025-11-14,Bar,"Beer - Draft","Blue Moon Draft","Beer",70,560,126,560,0,0,0,0,8
"We All Scream",2025-11-14,Bar,"Beer - Bottle/Can","Modelo Bottle","Beer",199,1393,278.6,1393,0,0,0,0,7
"We All Scream",2025-11-14,Bar,"Beer - Bottle/Can","Corona Bottle","Beer",165,1155,231,1155,0,0,0,0,7
"We All Scream",2025-11-14,Bar,"Beer - Bottle/Can","Bud Light Bottle","Beer",186,1116,167.4,1116,0,0,0,0,6
"We All Scream",2025-11-14,Bar,"Beer - Bottle/Can","Pacifico Bottle","Beer",90,630,126,630,0,0,0,0,7
"We All Scream",2025-11-14,Bar,"Beer - Bottle/Can","White Claw","Beer",111,888,177.6,888,0,0,0,0,8
"We All Scream",2025-11-14,Bar,"Beer - Bottle/Can","Michelob Ultra","Beer",85,595,93.5,595,0,0,0,0,7
"We All Scream",2025-11-14,Bar,"Frozen Cocktails","Frozen Margarita","Tequila / Mezcal",84,1176,235.2,1176,0,0,0,0,14
"We All Scream",2025-11-14,Bar,"Frozen Cocktails","Frosé","Other Spirits",58,812,185.6,812,0,0,0,0,14
"We All Scream",2025-11-14,Bar,"Non-Alcoholic","Red Bull","Non-Alcoholic",154,924,308,924,0,0,0,0,6
"We All Scream",2025-11-14,Bar,"Non-Alcoholic","Red Bull (Standalone)","Non-Alcoholic",85,595,170,595,0,0,0,0,7
"We All Scream",2025-11-14,Bar,"Non-Alcoholic","Water Bottle","Non-Alcoholic",138,690,69,690,0,0,0,0,5
"We All Scream",2025-11-14,Bar,"Non-Alcoholic","Liquid Death","Non-Alcoholic",42,252,50.4,252,0,0,0,0,6
"We All Scream",2025-11-14,Bar,"Champagne / Sparkling","Moët & Chandon Bottle","Champagne",28,5040,1260,5040,0,0,0,0,180
"We All Scream",2025-11-14,Bar,"Champagne / Sparkling","Veuve Clicquot Bottle","Champagne",18,3960,990,3960,0,0,0,0,220
"We All Scream",2025-11-14,Bar,"Champagne / Sparkling","Dom Pérignon Bottle","Champagne",10,4500,1500,4500,0,0,0,0,450
"Discopussy",2025-11-14,Bar,"Cocktails","Vodka Red Bull","Vodka",165,2475,627,2475,0,0,0,0,15
"Discopussy",2025-11-14,Bar,"Cocktails","Tito's Soda","Vodka",133,1729,292.6,1729,0,0,0,0,13
"Discopussy",2025-11-14,Bar,"Cocktails","Moscow Mule","Vodka",66,924,198,924,0,0,0,0,14
"Discopussy",2025-11-14,Bar,"Cocktails","Espresso Martini","Vodka",66,1122,297,1122,0,0,0,0,17
"Discopussy",2025-11-14,Bar,"Cocktails","Lemon Drop","Vodka",50,750,160,750,0,0,0,0,15
"Discopussy",2025-11-14,Bar,"Cocktails","Casamigos Margarita","Tequila / Mezcal",79,1264,300.2,1264,0,0,0,0,16
"Discopussy",2025-11-14,Bar,"Cocktails","Spicy Margarita","Tequila / Mezcal",55,935,231,935,0,0,0,0,17
"Discopussy",2025-11-14,Bar,"Cocktails","Ranch Water","Tequila / Mezcal",37,518,103.6,518,0,0,0,0,14
"Discopussy",2025-11-14,Bar,"Cocktails","Jack & Coke","Whiskey / Bourbon",82,984,196.8,984,0,0,0,0,12
"Discopussy",2025-11-14,Bar,"Shots","Fireball","Whiskey / Bourbon",131,1048,157.2,1048,0,0,0,0,8
"Discopussy",2025-11-14,Bar,"Shots","Jameson Shot","Whiskey / Bourbon",70,700,140,700,0,0,0,0,10
"Discopussy",2025-11-14,Bar,"Shots","Patron Shot","Tequila / Mezcal",77,924,200.2,924,0,0,0,0,12
"Discopussy",2025-11-14,Bar,"Shots","Casamigos Shot","Tequila / Mezcal",66,792,184.8,792,0,0,0,0,12
"Discopussy",2025-11-14,Bar,"Shots","Vegas Bomb","Other Spirits",106,1060,296.8,1060,0,0,0,0,10
"Discopussy",2025-11-14,Bar,"Shots","Jagermeister","Other Spirits",85,680,119,680,0,0,0,0,8
"Discopussy",2025-11-14,Bar,"Shots","Rumple Minze","Other Spirits",63,567,100.8,567,0,0,0,0,9
"Discopussy",2025-11-14,Bar,"Shots","Kamikaze","Vodka",45,405,72,405,0,0,0,0,9
"Discopussy",2025-11-14,Bar,"Shots","Lemon Drop Shot","Vodka",41,410,73.8,410,0,0,0,0,10
"Discopussy",2025-11-14,Bar,"Cocktails","Long Island Iced Tea","Other Spirits",67,1072,201,1072,0,0,0,0,16
"Discopussy",2025-11-14,Bar,"Beer - Draft","Modelo Especial Draft","Beer",113,904,203.4,872,0,0,4,32,8
"Discopussy",2025-11-14,Bar,"Beer - Draft","Corona Draft","Beer",85,680,153,680,0,0,0,0,8
"Discopussy",2025-11-14,Bar,"Beer - Draft","Bud Light Draft","Beer",154,1078,184.8,1078,0,0,0,0,7
"Discopussy",2025-11-14,Bar,"Beer - Bottle/Can","Modelo Bottle","Beer",81,567,113.4,567,0,0,0,0,7
"Discopussy",2025-11-14,Bar,"Beer - Bottle/Can","Corona Bottle","Beer",78,546,109.2,546,0,0,0,0,7
"Discopussy",2025-11-14,Bar,"Beer - Bottle/Can","Bud Light Bottle","Beer",114,684,102.6,684,0,0,0,0,6
"Discopussy",2025-11-14,Bar,"Beer - Bottle/Can","White Claw","Beer",86,688,137.6,688,0,0,0,0,8
"Discopussy",2025-11-14,Bar,"Beer - Bottle/Can","Michelob Ultra","Beer",44,308,48.4,308,0,0,0,0,7
"Discopussy",2025-11-14,Bar,"Non-Alcoholic","Red Bull","Non-Alcoholic",125,750,250,750,0,0,0,0,6
"Discopussy",2025-11-14,Bar,"Non-Alcoholic","Red Bull (Standalone)","Non-Alcoholic",60,420,120,420,0,0,0,0,7
"Discopussy",2025-11-14,Bar,"Non-Alcoholic","Water Bottle","Non-Alcoholic",80,400,40,400,0,0,0,0,5
"Discopussy",2025-11-14,Bar,"Non-Alcoholic","Liquid Death","Non-Alcoholic",53,318,63.6,318,0,0,0,0,6
"Discopussy",2025-11-14,Bar,"Champagne / Sparkling","Moët & Chandon Bottle","Champagne",18,3240,810,3240,0,0,0,0,180
"Discopussy",2025-11-14,Bar,"Champagne / Sparkling","Veuve Clicquot Bottle","Champagne",11,2420,605,2420,0,0,0,0,220
"Lucky Day",2025-11-14,Bar,"Cocktails","Casamigos Margarita","Tequila / Mezcal",53,848,201.4,848,0,0,0,0,16
"Lucky Day",2025-11-14,Bar,"Cocktails","Spicy Margarita","Tequila / Mezcal",53,901,222.6,901,0,0,0,0,17
"Lucky Day",2025-11-14,Bar,"Cocktails","Paloma","Tequila / Mezcal",51,765,178.5,765,0,0,0,0,15
"Lucky Day",2025-11-14,Bar,"Cocktails","Ranch Water","Tequila / Mezcal",44,616,123.2,616,0,0,0,0,14
"Lucky Day",2025-11-14,Bar,"Cocktails","Mezcal Mule","Tequila / Mezcal",30,480,120,480,0,0,0,0,16
"Lucky Day",2025-11-14,Bar,"Cocktails","Oaxacan Old Fashioned","Tequila / Mezcal",27,486,140.4,486,0,0,0,0,18
"Lucky Day",2025-11-14,Bar,"Frozen Cocktails","Frozen Margarita","Tequila / Mezcal",36,504,100.8,504,0,0,0,0,14
"Lucky Day",2025-11-14,Bar,"Spirits (Neat/Rocks)","Casamigos Blanco","Tequila / Mezcal",47,658,150.4,658,0,0,0,0,14
"Lucky Day",2025-11-14,Bar,"Spirits (Neat/Rocks)","Casamigos Reposado","Tequila / Mezcal",33,528,125.4,528,0,0,0,0,16
"Lucky Day",2025-11-14,Bar,"Spirits (Neat/Rocks)","Don Julio 1942","Tequila / Mezcal",30,1140,360,1140,0,0,0,0,38
"Lucky Day",2025-11-14,Bar,"Spirits (Neat/Rocks)","Clase Azul Reposado","Tequila / Mezcal",24,1080,360,1080,0,0,0,0,45
"Lucky Day",2025-11-14,Bar,"Spirits (Neat/Rocks)","Patron Silver","Tequila / Mezcal",39,546,117,546,0,0,0,0,14
"Lucky Day",2025-11-14,Bar,"Spirits (Neat/Rocks)","Del Maguey Vida Mezcal","Tequila / Mezcal",30,420,102,406,1,14,0,0,14
"Lucky Day",2025-11-14,Bar,"Shots","Patron Shot","Tequila / Mezcal",45,540,117,540,0,0,0,0,12
"Lucky Day",2025-11-14,Bar,"Shots","Casamigos Shot","Tequila / Mezcal",47,564,131.6,552,1,12,0,0,12
"Lucky Day",2025-11-14,Bar,"Shots","Don Julio Shot","Tequila / Mezcal",34,476,115.6,476,0,0,0,0,14
"Lucky Day",2025-11-14,Bar,"Cocktails","Tito's Soda","Vodka",12,156,26.4,156,0,0,0,0,13
"Lucky Day",2025-11-14,Bar,"Cocktails","Moscow Mule","Vodka",12,168,36,168,0,0,0,0,14
"Lucky Day",2025-11-14,Bar,"Cocktails","Old Fashioned","Whiskey / Bourbon",9,144,36,144,0,0,0,0,16
"Lucky Day",2025-11-14,Bar,"Cocktails","Jack & Coke","Whiskey / Bourbon",16,192,38.4,192,0,0,0,0,12
"Lucky Day",2025-11-14,Bar,"Shots","Fireball","Whiskey / Bourbon",8,64,9.6,64,0,0,0,0,8
"Lucky Day",2025-11-14,Bar,"Beer - Draft","Modelo Especial Draft","Beer",21,168,37.8,168,0,0,0,0,8
"Lucky Day",2025-11-14,Bar,"Beer - Draft","Corona Draft","Beer",20,160,36,160,0,0,0,0,8
"Lucky Day",2025-11-14,Bar,"Beer - Draft","Dos Equis Draft","Beer",22,176,35.2,176,0,0,0,0,8
"Lucky Day",2025-11-14,Bar,"Beer - Bottle/Can","Modelo Bottle","Beer",19,133,26.6,133,0,0,0,0,7
"Lucky Day",2025-11-14,Bar,"Beer - Bottle/Can","Corona Bottle","Beer",18,126,25.2,126,0,0,0,0,7
"Lucky Day",2025-11-14,Bar,"Beer - Bottle/Can","Pacifico Bottle","Beer",24,168,33.6,168,0,0,0,0,7
"Lucky Day",2025-11-14,Bar,"Beer - Bottle/Can","Dos Equis Bottle","Beer",19,133,22.8,133,0,0,0,0,7
"Lucky Day",2025-11-14,Bar,"Beer - Bottle/Can","Tecate","Beer",14,84,14,84,0,0,0,0,6
"Lucky Day",2025-11-14,Bar,"Beer - Bottle/Can","Negra Modelo","Beer",13,91,18.2,91,0,0,0,0,7
"Lucky Day",2025-11-14,Bar,"Wine","House Malbec","Wine",8,104,20.8,104,0,0,0,0,13
"Lucky Day",2025-11-14,Bar,"Wine","Prosecco Glass","Wine",8,112,24,112,0,0,0,0,14
"Lucky Day",2025-11-14,Bar,"Non-Alcoholic","Water Bottle","Non-Alcoholic",13,65,6.5,65,0,0,0,0,5
"Lucky Day",2025-11-14,Bar,"Non-Alcoholic","Soft Drink","Non-Alcoholic",9,36,2.7,36,0,0,0,0,4
"Park On Fremont",2025-11-14,Bar,"Cocktails","Casamigos Margarita","Tequila / Mezcal",40,640,152,640,0,0,0,0,16
"Park On Fremont",2025-11-14,Bar,"Cocktails","Spicy Margarita","Tequila / Mezcal",24,408,100.8,408,0,0,0,0,17
"Park On Fremont",2025-11-14,Bar,"Cocktails","Paloma","Tequila / Mezcal",23,345,80.5,345,0,0,0,0,15
"Park On Fremont",2025-11-14,Bar,"Cocktails","Ranch Water","Tequila / Mezcal",25,350,70,350,0,0,0,0,14
"Park On Fremont",2025-11-14,Bar,"Cocktails","Tito's Soda","Vodka",37,481,81.4,481,0,0,0,0,13
"Park On Fremont",2025-11-14,Bar,"Cocktails","Moscow Mule","Vodka",24,336,72,336,0,0,0,0,14
"Park On Fremont",2025-11-14,Bar,"Cocktails","Old Fashioned","Whiskey / Bourbon",21,336,84,336,0,0,0,0,16
"Park On Fremont",2025-11-14,Bar,"Cocktails","Whiskey Sour","Whiskey / Bourbon",15,225,52.5,225,0,0,0,0,15
"Park On Fremont",2025-11-14,Bar,"Cocktails","Jack & Coke","Whiskey / Bourbon",29,348,69.6,348,0,0,0,0,12
"Park On Fremont",2025-11-14,Bar,"Cocktails","Mojito","Rum",16,224,44.8,224,0,0,0,0,14
"Park On Fremont",2025-11-14,Bar,"Cocktails","Dark & Stormy","Rum",12,168,36,168,0,0,0,0,14
"Park On Fremont",2025-11-14,Bar,"Cocktails","Gin & Tonic","Gin",15,195,39,195,0,0,0,0,13
"Park On Fremont",2025-11-14,Bar,"Cocktails","Aperol Spritz","Other Spirits",26,364,98.8,364,0,0,0,0,14
"Park On Fremont",2025-11-14,Bar,"Shots","Fireball","Whiskey / Bourbon",18,144,21.6,144,0,0,0,0,8
"Park On Fremont",2025-11-14,Bar,"Shots","Jameson Shot","Whiskey / Bourbon",13,130,26,130,0,0,0,0,10
"Park On Fremont",2025-11-14,Bar,"Beer - Draft","Modelo Especial Draft","Beer",74,592,133.2,592,0,0,0,0,8
"Park On Fremont",2025-11-14,Bar,"Beer - Draft","Corona Draft","Beer",54,432,97.2,432,0,0,0,0,8
"Park On Fremont",2025-11-14,Bar,"Beer - Draft","Stella Artois Draft","Beer",29,261,63.8,261,0,0,0,0,9
"Park On Fremont",2025-11-14,Bar,"Beer - Draft","Bud Light Draft","Beer",60,420,72,420,0,0,0,0,7
"Park On Fremont",2025-11-14,Bar,"Beer - Draft","Local IPA Draft","Beer",26,234,62.4,234,0,0,0,0,9
"Park On Fremont",2025-11-14,Bar,"Beer - Draft","Blue Moon Draft","Beer",27,216,48.6,216,0,0,0,0,8
"Park On Fremont",2025-11-14,Bar,"Beer - Draft","Dos Equis Draft","Beer",24,192,38.4,192,0,0,0,0,8
"Park On Fremont",2025-11-14,Bar,"Beer - Draft","Guinness Draft","Beer",15,135,39,135,0,0,0,0,9
"Park On Fremont",2025-11-14,Bar,"Beer - Bottle/Can","Modelo Bottle","Beer",47,329,65.8,329,0,0,0,0,7
"Park On Fremont",2025-11-14,Bar,"Beer - Bottle/Can","Corona Bottle","Beer",44,308,61.6,308,0,0,0,0,7
"Park On Fremont",2025-11-14,Bar,"Beer - Bottle/Can","Pacifico Bottle","Beer",31,217,43.4,210,0,0,1,7,7
"Park On Fremont",2025-11-14,Bar,"Beer - Bottle/Can","Bud Light Bottle","Beer",35,210,31.5,210,0,0,0,0,6
"Park On Fremont",2025-11-14,Bar,"Beer - Bottle/Can","Michelob Ultra","Beer",22,154,24.2,147,1,7,0,0,7
"Park On Fremont",2025-11-14,Bar,"Beer - Bottle/Can","Heineken Bottle","Beer",18,126,28.8,126,0,0,0,0,7
"Park On Fremont",2025-11-14,Bar,"Beer - Bottle/Can","White Claw","Beer",31,248,49.6,248,0,0,0,0,8
"Park On Fremont",2025-11-14,Bar,"Wine","House Cabernet","Wine",31,372,74.4,372,0,0,0,0,12
"Park On Fremont",2025-11-14,Bar,"Wine","House Chardonnay","Wine",36,432,86.4,432,0,0,0,0,12
"Park On Fremont",2025-11-14,Bar,"Wine","House Pinot Grigio","Wine",25,300,55,300,0,0,0,0,12
"Park On Fremont",2025-11-14,Bar,"Wine","Prosecco Glass","Wine",19,266,57,266,0,0,0,0,14
"Park On Fremont",2025-11-14,Bar,"Wine","Rosé Glass","Wine",17,221,47.6,221,0,0,0,0,13
"Park On Fremont",2025-11-14,Bar,"Wine","House Malbec","Wine",12,156,31.2,156,0,0,0,0,13
"Park On Fremont",2025-11-14,Bar,"Champagne / Sparkling","Prosecco Bottle","Champagne",6,288,72,288,0,0,0,0,48
"Park On Fremont",2025-11-14,Bar,"Non-Alcoholic","Water Bottle","Non-Alcoholic",26,130,13,130,0,0,0,0,5
"Park On Fremont",2025-11-14,Bar,"Non-Alcoholic","Soft Drink","Non-Alcoholic",32,128,9.6,128,0,0,0,0,4
"Cheapshot",2025-11-14,Bar,"Cocktails","Tito's Soda","Vodka",25,325,55,325,0,0,0,0,13
"Cheapshot",2025-11-14,Bar,"Cocktails","Moscow Mule","Vodka",13,182,39,182,0,0,0,0,14
"Cheapshot",2025-11-14,Bar,"Cocktails","Vodka Red Bull","Vodka",21,315,79.8,315,0,0,0,0,15
"Cheapshot",2025-11-14,Bar,"Cocktails","Casamigos Margarita","Tequila / Mezcal",17,272,64.6,272,0,0,0,0,16
"Cheapshot",2025-11-14,Bar,"Cocktails","Ranch Water","Tequila / Mezcal",11,154,30.8,154,0,0,0,0,14
"Cheapshot",2025-11-14,Bar,"Cocktails","Old Fashioned","Whiskey / Bourbon",16,256,64,256,0,0,0,0,16
"Cheapshot",2025-11-14,Bar,"Cocktails","Jack & Coke","Whiskey / Bourbon",35,420,84,420,0,0,0,0,12
"Cheapshot",2025-11-14,Bar,"Cocktails","Whiskey Sour","Whiskey / Bourbon",16,240,56,240,0,0,0,0,15
"Cheapshot",2025-11-14,Bar,"Shots","Fireball","Whiskey / Bourbon",29,232,34.8,232,0,0,0,0,8
"Cheapshot",2025-11-14,Bar,"Shots","Jameson Shot","Whiskey / Bourbon",25,250,50,250,0,0,0,0,10
"Cheapshot",2025-11-14,Bar,"Shots","Patron Shot","Tequila / Mezcal",14,168,36.4,168,0,0,0,0,12
"Cheapshot",2025-11-14,Bar,"Shots","Vegas Bomb","Other Spirits",19,190,53.2,190,0,0,0,0,10
"Cheapshot",2025-11-14,Bar,"Shots","Jagermeister","Other Spirits",16,128,22.4,128,0,0,0,0,8
"Cheapshot",2025-11-14,Bar,"Shots","Lemon Drop Shot","Vodka",8,80,14.4,80,0,0,0,0,10
"Cheapshot",2025-11-14,Bar,"Beer - Draft","Modelo Especial Draft","Beer",37,296,66.6,296,0,0,0,0,8
"Cheapshot",2025-11-14,Bar,"Beer - Draft","Corona Draft","Beer",24,192,43.2,192,0,0,0,0,8
"Cheapshot",2025-11-14,Bar,"Beer - Draft","Bud Light Draft","Beer",32,224,38.4,224,0,0,0,0,7
"Cheapshot",2025-11-14,Bar,"Beer - Draft","Local IPA Draft","Beer",11,99,26.4,99,0,0,0,0,9
"Cheapshot",2025-11-14,Bar,"Beer - Draft","Blue Moon Draft","Beer",10,80,18,80,0,0,0,0,8
"Cheapshot",2025-11-14,Bar,"Beer - Bottle/Can","Modelo Bottle","Beer",23,161,32.2,161,0,0,0,0,7
"Cheapshot",2025-11-14,Bar,"Beer - Bottle/Can","Corona Bottle","Beer",17,119,23.8,119,0,0,0,0,7
"Cheapshot",2025-11-14,Bar,"Beer - Bottle/Can","Bud Light Bottle","Beer",33,198,29.7,198,0,0,0,0,6
"Cheapshot",2025-11-14,Bar,"Beer - Bottle/Can","White Claw","Beer",18,144,28.8,144,0,0,0,0,8
"Cheapshot",2025-11-14,Bar,"Wine","House Cabernet","Wine",6,72,14.4,72,0,0,0,0,12
"Cheapshot",2025-11-14,Bar,"Wine","House Chardonnay","Wine",9,108,21.6,108,0,0,0,0,12
"Cheapshot",2025-11-14,Bar,"Non-Alcoholic","Water Bottle","Non-Alcoholic",14,70,7,70,0,0,0,0,5
"Cheapshot",2025-11-14,Bar,"Non-Alcoholic","Soft Drink","Non-Alcoholic",19,76,5.7,76,0,0,0,0,4
"Cheapshot",2025-11-14,Bar,"Non-Alcoholic","Red Bull (Standalone)","Non-Alcoholic",6,42,12,35,1,7,0,0,7
"La Mona Rosa",2025-11-14,Bar,"Cocktails","Casamigos Margarita","Tequila / Mezcal",58,928,220.4,928,0,0,0,0,16
"La Mona Rosa",2025-11-14,Bar,"Cocktails","Spicy Margarita","Tequila / Mezcal",54,918,226.8,884,0,0,2,34,17
"La Mona Rosa",2025-11-14,Bar,"Cocktails","Paloma","Tequila / Mezcal",48,720,168,720,0,0,0,0,15
"La Mona Rosa",2025-11-14,Bar,"Cocktails","Ranch Water","Tequila / Mezcal",41,574,114.8,574,0,0,0,0,14
"La Mona Rosa",2025-11-14,Bar,"Cocktails","Mezcal Mule","Tequila / Mezcal",23,368,92,368,0,0,0,0,16
"La Mona Rosa",2025-11-14,Bar,"Cocktails","Oaxacan Old Fashioned","Tequila / Mezcal",15,270,78,252,1,18,0,0,18
"La Mona Rosa",2025-11-14,Bar,"Frozen Cocktails","Frozen Margarita","Tequila / Mezcal",40,560,112,560,0,0,0,0,14
"La Mona Rosa",2025-11-14,Bar,"Spirits (Neat/Rocks)","Casamigos Blanco","Tequila / Mezcal",29,406,92.8,406,0,0,0,0,14
"La Mona Rosa",2025-11-14,Bar,"Spirits (Neat/Rocks)","Casamigos Reposado","Tequila / Mezcal",20,320,76,320,0,0,0,0,16
"La Mona Rosa",2025-11-14,Bar,"Spirits (Neat/Rocks)","Don Julio 1942","Tequila / Mezcal",16,608,192,608,0,0,0,0,38
"La Mona Rosa",2025-11-14,Bar,"Spirits (Neat/Rocks)","Patron Silver","Tequila / Mezcal",27,378,81,378,0,0,0,0,14
"La Mona Rosa",2025-11-14,Bar,"Spirits (Neat/Rocks)","Del Maguey Vida Mezcal","Tequila / Mezcal",16,224,54.4,224,0,0,0,0,14
"La Mona Rosa",2025-11-14,Bar,"Shots","Patron Shot","Tequila / Mezcal",47,564,122.2,564,0,0,0,0,12
"La Mona Rosa",2025-11-14,Bar,"Shots","Casamigos Shot","Tequila / Mezcal",37,444,103.6,432,1,12,0,0,12
"La Mona Rosa",2025-11-14,Bar,"Shots","Don Julio Shot","Tequila / Mezcal",26,364,88.4,364,0,0,0,0,14
"La Mona Rosa",2025-11-14,Bar,"Cocktails","Tito's Soda","Vodka",15,195,33,195,0,0,0,0,13
"La Mona Rosa",2025-11-14,Bar,"Cocktails","Moscow Mule","Vodka",8,112,24,112,0,0,0,0,14
"La Mona Rosa",2025-11-14,Bar,"Cocktails","Old Fashioned","Whiskey / Bourbon",7,112,28,112,0,0,0,0,16
"La Mona Rosa",2025-11-14,Bar,"Cocktails","Jack & Coke","Whiskey / Bourbon",11,132,26.4,132,0,0,0,0,12
"La Mona Rosa",2025-11-14,Bar,"Cocktails","Mojito","Rum",16,224,44.8,224,0,0,0,0,14
"La Mona Rosa",2025-11-14,Bar,"Cocktails","Dark & Stormy","Rum",7,98,21,98,0,0,0,0,14
"La Mona Rosa",2025-11-14,Bar,"Beer - Draft","Modelo Especial Draft","Beer",53,424,95.4,424,0,0,0,0,8
"La Mona Rosa",2025-11-14,Bar,"Beer - Draft","Corona Draft","Beer",33,264,59.4,264,0,0,0,0,8
"La Mona Rosa",2025-11-14,Bar,"Beer - Draft","Dos Equis Draft","Beer",37,296,59.2,296,0,0,0,0,8
"La Mona Rosa",2025-11-14,Bar,"Beer - Bottle/Can","Modelo Bottle","Beer",46,322,64.4,322,0,0,0,0,7
"La Mona Rosa",2025-11-14,Bar,"Beer - Bottle/Can","Corona Bottle","Beer",40,280,56,280,0,0,0,0,7
"La Mona Rosa",2025-11-14,Bar,"Beer - Bottle/Can","Pacifico Bottle","Beer",32,224,44.8,224,0,0,0,0,7
"La Mona Rosa",2025-11-14,Bar,"Beer - Bottle/Can","Dos Equis Bottle","Beer",25,175,30,175,0,0,0,0,7
"La Mona Rosa",2025-11-14,Bar,"Beer - Bottle/Can","Tecate","Beer",22,132,22,132,0,0,0,0,6
"La Mona Rosa",2025-11-14,Bar,"Beer - Bottle/Can","Negra Modelo","Beer",24,168,33.6,168,0,0,0,0,7
"La Mona Rosa",2025-11-14,Bar,"Wine","House Malbec","Wine",9,117,23.4,117,0,0,0,0,13
"La Mona Rosa",2025-11-14,Bar,"Wine","House Cabernet","Wine",6,72,14.4,72,0,0,0,0,12
"La Mona Rosa",2025-11-14,Bar,"Wine","Prosecco Glass","Wine",7,98,21,98,0,0,0,0,14
"La Mona Rosa",2025-11-14,Bar,"Non-Alcoholic","Water Bottle","Non-Alcoholic",13,65,6.5,65,0,0,0,0,5
"La Mona Rosa",2025-11-14,Bar,"Non-Alcoholic","Soft Drink","Non-Alcoholic",25,100,7.5,100,0,0,0,0,4
"La Mona Rosa",2025-11-14,Bar,"Frozen Cocktails","Frozen Piña Colada","Rum",12,168,33.6,168,0,0,0,0,14
"Doberman",2025-11-14,Bar,"Cocktails","Old Fashioned","Whiskey / Bourbon",36,576,144,576,0,0,0,0,16
"Doberman",2025-11-14,Bar,"Cocktails","Manhattan","Whiskey / Bourbon",27,459,129.6,459,0,0,0,0,17
"Doberman",2025-11-14,Bar,"Cocktails","Boulevardier","Whiskey / Bourbon",16,256,67.2,256,0,0,0,0,16
"Doberman",2025-11-14,Bar,"Cocktails","Mint Julep","Whiskey / Bourbon",9,135,32.4,135,0,0,0,0,15
"Doberman",2025-11-14,Bar,"Cocktails","Negroni","Gin",26,416,117,416,0,0,0,0,16
"Doberman",2025-11-14,Bar,"Cocktails","Gin & Tonic","Gin",20,260,52,260,0,0,0,0,13
"Doberman",2025-11-14,Bar,"Cocktails","Aperol Spritz","Other Spirits",13,182,49.4,182,0,0,0,0,14
"Doberman",2025-11-14,Bar,"Cocktails","Espresso Martini","Vodka",15,255,67.5,255,0,0,0,0,17
"Doberman",2025-11-14,Bar,"Cocktails","Dirty Martini","Vodka",12,192,40.8,192,0,0,0,0,16
"Doberman",2025-11-14,Bar,"Cocktails","Cosmopolitan","Vodka",8,120,28,120,0,0,0,0,15
"Doberman",2025-11-14,Bar,"Cocktails","Whiskey Sour","Whiskey / Bourbon",16,240,56,240,0,0,0,0,15
"Doberman",2025-11-14,Bar,"Cocktails","Paloma","Tequila / Mezcal",10,150,35,150,0,0,0,0,15
"Doberman",2025-11-14,Bar,"Cocktails","Oaxacan Old Fashioned","Tequila / Mezcal",12,216,62.4,216,0,0,0,0,18
"Doberman",2025-11-14,Bar,"Cocktails","Mezcal Mule","Tequila / Mezcal",8,128,32,128,0,0,0,0,16
"Doberman",2025-11-14,Bar,"Spirits (Neat/Rocks)","Macallan 12","Whiskey / Bourbon",20,440,120,440,0,0,0,0,22
"Doberman",2025-11-14,Bar,"Spirits (Neat/Rocks)","Macallan 18","Whiskey / Bourbon",9,495,180,495,0,0,0,0,55
"Doberman",2025-11-14,Bar,"Spirits (Neat/Rocks)","Woodford Reserve","Whiskey / Bourbon",19,285,68.4,270,0,0,1,15,15
"Doberman",2025-11-14,Bar,"Spirits (Neat/Rocks)","Maker's Mark","Whiskey / Bourbon",11,143,30.8,143,0,0,0,0,13
"Doberman",2025-11-14,Bar,"Spirits (Neat/Rocks)","Bulleit Bourbon","Whiskey / Bourbon",10,130,26,130,0,0,0,0,13
"Doberman",2025-11-14,Bar,"Spirits (Neat/Rocks)","Jameson","Whiskey / Bourbon",6,72,14.4,72,0,0,0,0,12
"Doberman",2025-11-14,Bar,"Spirits (Neat/Rocks)","Hendrick's","Gin",16,224,51.2,224,0,0,0,0,14
"Doberman",2025-11-14,Bar,"Spirits (Neat/Rocks)","Grey Goose","Vodka",8,120,24,120,0,0,0,0,15
"Doberman",2025-11-14,Bar,"Spirits (Neat/Rocks)","Belvedere","Vodka",6,90,19.2,90,0,0,0,0,15
"Doberman",2025-11-14,Bar,"Spirits (Neat/Rocks)","Casamigos Reposado","Tequila / Mezcal",5,80,19,80,0,0,0,0,16
"Doberman",2025-11-14,Bar,"Spirits (Neat/Rocks)","Del Maguey Vida Mezcal","Tequila / Mezcal",6,84,20.4,84,0,0,0,0,14
